"denuncia_fecha","denuncia_previa","derivacion_seguimiento","llamante_anonimo","llamante_genero","llamante_rango_etario","llamante_provincia","llamante_es_victima","victima_genero","victima_rango_etario","victima_discapacidad","victima_embarazada","victima_provincia_origen","victima_cantidad","victima_nacionalidad","denunciado_genero","denunciado_provincia","connivencia_fuerzas_seguridad","connivencia_poder_politico","hecho_provincia","denuncia_tipo_explotacion","denuncia_via_ingreso","acercamiento_tipo","derivacion_organismo","derivacion_fecha","llamante_provincia_indec_id","victima_provincia_origen_indec_id","denunciado_provincia_indec_id","hecho_provincia_indec_id"
"2018-04-27","Sí","No","Sí","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","26 a 40","No","No","Buenos Aires","2","Argentina","Masculino","Buenos Aires","No","No","Buenos Aires","Explotación sexual","Línea 145","Otros","Protex","2018-04-27","","06","06","06"
"2018-04-27","Sí","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","18 a 25","No","Sí","Buenos Aires","1","Argentina","Femenino","Buenos Aires","No","No","Buenos Aires","Explotación sexual","Línea 145","Otros","Protex","2018-04-27","","06","06","06"
"2018-04-27","Sí","No","No","No sabe/no contesta","14 a 16","Córdoba","Sin datos","Femenino","14 a 16","No","No","Santa Cruz","5","Extranjera","Situaciones con hombres y mujeres o trans (varios)","Santa Cruz","Sí","No","Santa Cruz","Explotación sexual","Línea 145","Otros","Protex","2018-04-27","14","78","78","78"
"2018-04-28","No","No","Sí","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","No sabe/no contesta","No refiere","No","No","Sin dato/no contesta","0","No refiere","Situaciones con hombres y mujeres o trans (varios)","Buenos Aires","No","No","Buenos Aires","Explotación sexual","Línea 145","ONG - Organismos nacionales","Fuerzas de seguridad federal","2018-04-28","","","06","06"
"2018-04-28","Sí","No","Sí","Femenino","0 a 13","Sin dato/no contesta","Sin datos","Femenino","No refiere","No","No","Sin dato/no contesta","2","Argentina","Masculino","Santa Fe","No","No","Santa Fe","Explotación sexual","Línea 145","Otros","Protex","2018-04-28","","","82","82"
"2018-04-28","Sí","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sí","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Sin dato/no contesta","0","Extranjera","Situaciones con hombres y mujeres o trans (varios)","Ciudad Autónoma de Buenos Aires","Sí","No","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Otros","Area legal ya judicializada","2018-04-28","","","",""
"2018-04-28","No","No","Sí","Femenino","0 a 13","Sin dato/no contesta","Sin datos","Femenino","No refiere","No","No","Sin dato/no contesta","2","Argentina","Masculino","Santa Fe","No","No","Santa Fe","Explotación sexual","Línea 145","Otros","Protex","2018-04-28","","","82","82"
"2018-04-29","No","No","Sí","No sabe/no contesta","No refiere","Sin dato/no contesta","No","No sabe/no contesta","No refiere","No","No","Tierra del Fuego","0","No refiere","No sabe/no contesta","Tierra del Fuego","No","No","Tierra del Fuego","Explotación sexual","Correo institucional","Otros","Protex","2018-04-29","","94","94","94"
"2018-04-30","Sí","No","No","No sabe/no contesta","0 a 13","Córdoba","Sin datos","Femenino","26 a 40","Sí","No","Chaco","1","Argentina","No sabe/no contesta","Sin dato/no contesta","Sí","No","Sin dato/no contesta","Desaparición","Línea 145","TV","Ministerio de Seguridad","2018-04-30","14","22","",""
"2018-04-30","No","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Masculino","16 a 17 (específico para trabajo adolescente)","No","No","Santa Fe","1","No refiere","No sabe/no contesta","Sin dato/no contesta","No","No","Sin dato/no contesta","Explotación sexual","Línea 145","Otros","Protex","2018-04-30","","82","",""
"2018-04-30","No","No","No","No sabe/no contesta","0 a 13","Chubut","Sin datos","Femenino","26 a 40","Sí","No","Buenos Aires","1","Argentina","No sabe/no contesta","Sin dato/no contesta","No","No","Buenos Aires","Venta de niños y otros delitos","Línea 145","Otros","Protex","2018-04-30","26","06","","06"
"2018-04-30","No","No","Sí","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","26 a 40","No","No","Entre Ríos","1","No refiere","Masculino","Buenos Aires","No","No","Buenos Aires","Posible captación","Línea 145","Otros","Protex","2018-04-30","","30","06","06"
"2018-04-30","No","Sí","No","No sabe/no contesta","0 a 13","Chaco","Sin datos","Femenino","41 a 60","No","No","Chubut","1","Argentina","Masculino","Chubut","No","No","Chubut","Traslado de personas","Línea 145","ONG - Organismos nacionales","Protex","2018-04-30","22","26","26","26"
,"Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos",,"Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos","Sin datos",,"","","",""
