"denuncia_fecha","denuncia_previa","derivacion_seguimiento","llamante_anonimo","llamante_genero","llamante_rango_etario","llamante_provincia","llamante_es_victima","victima_genero","victima_rango_etario","victima_discapacidad","victima_embarazada","victima_provincia_origen","victima_cantidad","victima_nacionalidad","denunciado_genero","denunciado_provincia","connivencia_fuerzas_seguridad","connivencia_poder_politico","hecho_provincia","denuncia_tipo_explotacion","denuncia_via_ingreso","acercamiento_tipo","derivacion_organismo","derivacion_fecha","llamante_provincia_indec_id","victima_provincia_origen_indec_id","denunciado_provincia_indec_id","hecho_provincia_indec_id"
"2018-03-28","No","No","Sí","No sabe/no contesta","0 a 13","Chubut","Sin datos","Femenino","18 a 25","No","No","Mendoza","1","No refiere","Masculino","Mendoza","No","No","Mendoza","Venta de niños y otros delitos","Línea 145","TV","Comisarías","2018-03-29","26","50","50","50"
"2018-03-28","Sí","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","No","Femenino","No refiere","No","No","Sin dato/no contesta","2","Extranjera","Masculino","Buenos Aires","No","No","Buenos Aires","Posible trata de personas (hecho indefinido)","Correo institucional","Otros","Protex","2018-03-28","","","06","06"
"2018-03-28","No","No","Sí","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","No refiere","No","No","Córdoba","0","No refiere","Femenino","Córdoba","No","No","Córdoba","Explotación sexual","Línea 145","Boca en boca","Protex","2018-03-28","","14","14","14"
"2018-03-28","No","No","Sí","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","No refiere","No","No","Buenos Aires","0","No refiere","Masculino","Buenos Aires","No","No","Buenos Aires","Explotación sexual","Línea 145","Otros","Protex","2018-03-28","","06","06","06"
"2018-03-28","No","No","No","No sabe/no contesta","0 a 13","Chubut","Sin datos","Femenino","26 a 40","No","No","Mendoza","3","No refiere","No sabe/no contesta","Sin dato/no contesta","No","No","Mendoza","Explotación sexual","Línea 145","ONG - Organismos nacionales","Área legal para judicializar","2018-03-28","26","50","","50"
"2018-03-28","No","No","Sí","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Femenino","14 a 16","No","No","Sin dato/no contesta","0","No refiere","Femenino","Buenos Aires","Sí","No","Buenos Aires","Explotación sexual","Línea 145","Otros","Fuerzas de seguridad federal","2018-03-29","","","06","06"
"2018-03-29","No","No","No","No sabe/no contesta","14 a 16","Sin dato/no contesta","Sin datos","Femenino","18 a 25","No","No","Buenos Aires","1","Argentina","Masculino","Sin dato/no contesta","No","No","Otro país donde ocurre el hecho","Posible trata de personas (hecho indefinido)","Línea 145","Otros","Fuerzas de seguridad federal","2018-03-29","","06","",""
"2018-03-29","Sí","No","Sí","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sí","Masculino","26 a 40","No","No","Buenos Aires","4","Extranjera","Situaciones con hombres y mujeres o trans (varios)","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Explotación laboral","Línea 145","TV","Area legal ya judicializada","2018-03-29","","06","",""
"2018-03-29","No","No","No","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Masculino","0 a 13","No","No","Tucumán","1","Argentina","Situaciones con hombres y mujeres o trans (varios)","Tucumán","No","No","Tucumán","Venta de niños y otros delitos","Línea 145","ONG - Organismos nacionales","Protex","2018-03-29","","90","90","90"
"2018-03-29","No","No","No","No sabe/no contesta","14 a 16","Catamarca","Sí","Femenino","0 a 13","No","No","Buenos Aires","1","Argentina","Masculino","Buenos Aires","No","No","Buenos Aires","Grooming","Línea 145","ONG - Organismos nacionales","Protex","2018-03-29","10","06","06","06"
"2018-03-29","No","No","Sí","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sin datos","Femenino","14 a 16","No","No","Buenos Aires","1","Argentina","Masculino","Buenos Aires","No","No","Buenos Aires","Explotación sexual","Línea 145","ONG - Organismos nacionales","Fuerzas de seguridad federal","2018-03-29","","06","06","06"
"2018-03-29","Sí","No","Sí","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sí","Masculino","26 a 40","No","No","Buenos Aires","4","Extranjera","Situaciones con hombres y mujeres o trans (varios)","Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Explotación laboral","Línea 145","TV","Fuerzas de seguridad federal","2018-03-29","","06","06",""
"2018-03-29","No","No","No","No sabe/no contesta","0 a 13","Chubut","Sin datos","Masculino","26 a 40","No","No","Buenos Aires","2","Argentina","Masculino","Buenos Aires","No","No","Buenos Aires","Explotación sexual","Línea 145","ONG - Organismos nacionales","Protex","2018-03-29","26","06","06","06"
"2018-03-29","No","No","Sí","No sabe/no contesta","14 a 16","Corrientes","Sin datos","Femenino","14 a 16","No","No","Sin dato/no contesta","3","No refiere","No sabe/no contesta","Sin dato/no contesta","No","No","Buenos Aires","Explotación sexual","Línea 145","TV","Fuerzas de seguridad federal","2018-03-29","18","","","06"
"2018-03-30","No","No","No","Femenino","14 a 16","Sin dato/no contesta","Sin datos","Masculino","No refiere","No","No","Chubut","1","No refiere","No sabe/no contesta","Sin dato/no contesta","No","No","Sin dato/no contesta","Posible trata de personas (hecho indefinido)","Correo institucional","Otros","Fuerzas de seguridad federal","2018-03-30","","26","",""
"2018-03-30","No","No","Sí","No sabe/no contesta","0 a 13","Corrientes","Sin datos","Masculino","0 a 13","No","No","Varias víctimas oriundas de diversas provincias","15","Argentina","Situaciones con hombres y mujeres o trans (varios)","Buenos Aires","No","No","Buenos Aires","Explotación sexual","Línea 145","TV","Fuerzas de seguridad federal","2018-03-30","18","","06","06"
"2018-03-30","Sí","No","Sí","No sabe/no contesta","0 a 13","Sin dato/no contesta","Sí","Masculino","26 a 40","No","No","Buenos Aires","4","Extranjera","Situaciones con hombres y mujeres o trans (varios)","Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Explotación laboral","Línea 145","TV","Area legal ya judicializada","2018-03-30","","06","06",""
"2018-03-30","No","No","Sí","No sabe/no contesta","14 a 16","Córdoba","Sin datos","Masculino","16 a 17 (específico para trabajo adolescente)","No","No","Salta","12","Extranjera","Masculino","Salta","No","No","Salta","Posible trata de personas (hecho indefinido)","Línea 145","TV","Fuerzas de seguridad federal","2018-03-30","14","66","66","66"
"2018-03-30","No","No","Sí","No sabe/no contesta","0 a 13","Córdoba","Sí","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Ciudad Autónoma de Buenos Aires","1","No refiere","Masculino","Sin dato/no contesta","No","No","Ciudad Autónoma de Buenos Aires","Posible captación","Línea 145","TV","Área legal para judicializar","2018-03-30","14","","",""
"2018-03-31","No","No","Sí","No sabe/no contesta","14 a 16","Chubut","Sin datos","Femenino","18 a 25","No","No","Sin dato/no contesta","0","No refiere","Masculino","Córdoba","No","No","Córdoba","Posible trata de personas (hecho indefinido)","Línea 145","Otros","Fuerzas de seguridad federal","2018-03-31","26","","14","14"
