"denuncia_fecha","denuncia_previa","derivacion_seguimiento","llamante_anonimo","llamante_es_victima","llamante_genero","llamante_rango_etario","llamante_provincia","victima_identificada_genero","victima_identificada_rango_etario","victima_identificada_discapacidad","victima_identificada_embarazada","victima_identificada_provincia_origen","victima_identificada_nacionalidad","denunciado_genero","denunciado_rango_etario","denunciado_provincia","connivencia_fuerzas_seguridad","connivencia_poder_politico","victimas_estimadas_cantidad","victimas_estimadas_genero","victimas_estimadas_rango_etario","victimas_estimadas_provincia_hecho","denuncia_tipo_explotacion","denuncia_via_ingreso","acercamiento_tipo","derivacion_organismo","derivacion_fecha","llamante_provincia_indec_id","victima_identificada_provincia_origen_indec_id","denunciado_provincia_indec_id","victimas_estimadas_provincia_hecho_indec_id"
"2019-03-28","Ampliatoria","No","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Masculino","NS/NC","No","No","Buenos Aires","NS/NC","Masculino","NS/NC","NS/NC","Sí","No","2","Masculino","NS/NC","Buenos Aires","Explotación Laboral","Correo Electrónico","ONG-Organismos nacionales","Protex ","2019-03-28","06","06","","06"
"2019-03-28","Relacionada","No","Sí","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","NS/NC","No","No","NS/NC","NS/NC","NS/NC","NS/NC","Buenos Aires","Sí","No","NS/NC","Femenino","NS/NC","Buenos Aires","Explotación Sexual","Línea telefónica institucional","NS/NC","Area Legal del PNR (ya judicializada)","2019-03-28","06","","06","06"
"2019-03-28","Nueva","No","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","24","No","No","Buenos Aires","Otros Países","Presencia de M y H","NS/NC","NS/NC","Sí","Sí","1","Femenino","24","NS/NC","Explotación Laboral","Correo Electrónico","ONG-Organismos nacionales","Protex ","2019-03-28","06","06","",""
"2019-03-29","Nueva","No","No","No es Víctima","Femenino","NS/NC","Santiado del Estero","Femenino","NS/NC","No","No","NS/NC","Argentina","NS/NC","NS/NC","Santiado del Estero","No","No","NS/NC","Femenino","NS/NC","Santiado del Estero","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-03-29","","","",""
"2019-03-29","Relacionada","No","Sí","No es Víctima","Femenino","18","CABA","Femenino","14","No","No","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","Sí","No","NS/NC","Femenino","14","CABA","Explotación Sexual","Línea 145","NS/NC","Area Legal del PNR (ya judicializada)","2019-03-29","02","","","02"
"2019-03-29","Relacionada","No","Sí","No es Víctima","Masculino","NS/NC","CABA","Femenino","18","No","No","NS/NC","NS/NC","NS/NC","NS/NC","CABA","No","No","NS/NC","Femenino","NS/NC","CABA","Explotación Sexual","Línea 145","Boca en Boca","Area Legal del PNR (ya judicializada)","2019-03-29","02","","02","02"
"2019-03-29","Nueva","Sí","No","No es Víctima","Masculino","NS/NC","caba","Femenino","16","NO","NO","Buenos Aires","Argentina","Masculino","NS/NC","CABA","No","No","1","Femenino","NS/NC","CABA","Explotación Sexual","Línea 145","ONG-Organismos nacionales","Policía Federal y Protex","2019-03-29","02","06","02","02"
"2019-03-29","Relacionada","No","Sí","No es Víctima","Masculino","NS/NC","CABA","Femenino","NS/NC","No","No","CABA","NS/NC","Masculino","NS/NC","CABA","No","NO","NS/NC","Femenino","NS/NC","CABA","Publicidad de Oferta Sexual","Línea 145","NS/NC","Area Legal del PNR (ya judicializada)","2019-03-29","02","02","02","02"
"2019-03-29","Nueva","Sí","Sí","No es Víctima","Femenino","NS/NC","Entre Ríos","Femenino","12","No","No","Entre Ríos","NS/NC","Masculino","NS/NC","Entre Ríos","no","no","NS/NC","Femenino","12","Entre Ríos","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-03-29","30","30","30","30"
"2019-03-29","Ampliatoria","No","No","Víctima Indirecta","Femenino","48","Misiones","Femenino","20","Sí","No","Misiones","Argentina","Masculino","38","NS/NC","No","No","4","Presencia de M y H","1","Misiones","Venta de Niñxs y otros delitos","Correo Electrónico","ONG-Organismos nacionales","Protex ","2019-03-28","54","54","","54"
"2019-03-29","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","NS/NC","NO","NO","Buenos Aires","NS/NC","NS/NC","NS/NC","Buenos Aires","NO","NO","NS/NC","Femenino","NS/NC","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-03-29","06","06","06","06"
"2019-03-29","Nueva","No","Sí","No es Víctima","Masculino","NS/NC","Córdoba","Masculino","NS/NC","No","No","Córdoba","NS/NC","Masculino","NS/NC","Córdoba","No","No","40","Masculino","18","Córdoba","Explotación Laboral","Línea 145","NS/NC","Protex ","2019-03-30","14","14","14","14"
"2019-03-29","Nueva","NO","Sí","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","NS/NC","NO","NO","Buenos Aires","NS/NC","NS/NC","NS/NC","Buenos Aires","NO","No","1","Femenino","NS/NC","Buenos Aires","Posible captación","Línea 145","ONG-Organismos nacionales","Protex ","2019-03-30","06","06","06","06"
"2019-03-29","Relacionada","No","No","No es Víctima","Femenino","NS/NC","CABA","Femenino","NS/NC","No","No","CABA","NS/NC","ns/nc","NS/NC","CABA","Sí","No","NS/NC","Femenino","NS/NC","CABA","Explotación Sexual","Correo Electrónico","NS/NC","Protex ","2019-03-30","02","02","02","02"
"2019-03-30","Nueva","NO","No","Víctima Directa","Femenino","NS/NC","Buenos Aires","Femenino","NS/NC","No","No","Buenos Aires","NS/NC","Masculino","NS/NC","Buenos Aires","No","No","5","Femenino","NS/NC","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Policía Federal y Protex","2019-03-30","06","06","06","06"
"2019-03-30","Relacionada","No","Sí","No es Víctima","Femenino","22","CABA","Femenino","19","No","No","CABA","NS/NC","Masculino","NS/NC","NS/NC","Sí","No","2","Femenino","19","CABA","Posible captación","Línea 145","Boca en Boca","Area Legal del PNR (ya judicializada)","2019-03-30","02","02","","02"
"2019-03-30","Amplía y está relacionada con otras Denuncias","Sí","No","Víctima Directa","Femenino","48","Córdoba","Femenino","48","No","No","Córdoba","NS/NC","Masculino","NS/NC","NS/NC","No","No","1","Femenino","48","Córdoba","Explotación Sexual","Línea 145","NS/NC","Gendarmería y Protex","2019-03-30","14","14","","14"
"2019-03-31","Ampliatoria","No","Sí","No es Víctima","Femenino","NS/NC","Córdoba","Femenino","30","No","No","Córdoba","Países Limítrofes","Presencia de M y H","NS/NC","Córdoba","Sí","No","NS/NC","Presencia de M y H","30","Córdoba","Explotación Sexual","Línea 145","Boca en Boca","Protex ","2019-03-31","14","14","14","14"
"2019-03-31","Nueva","no","Sí","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","NS/NC","No","No","Buenos Aires","NS/NC","Femenino","44","Buenos Aires","NO","NO","4","Femenino","NS/NC","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-03-31","06","06","06","06"
"2019-03-31","Nueva","no","No","No es Víctima","Femenino","NS/NC","NS/NC","Masculino","NS/NC","No","No","NS/NC","Otros Países","Masculino","NS/NC","NS/NC","NO","NO","NS/NC","Masculino","NS/NC","NS/NC","Traslado de personas","Línea 145","NS/NC","Area Legal del PNR (ya judicializada)","2019-03-31","","","",""
"2019-03-31","Nueva","Sí","No","Víctima Indirecta","Femenino","32","CABA","Femenino","18","No","No","CABA","NS/NC","Trans","NS/NC","NS/NC","NO","NO","3","Femenino","18","CABA","Posible captación","Línea 145","ONG-Organismos nacionales","Area Legal para judicializar","2019-04-01","02","02","","02"
