"denuncia_fecha","denuncia_previa","derivacion_seguimiento","llamante_anonimo","llamante_es_victima","llamante_genero","llamante_rango_etario","llamante_provincia","victima_identificada_genero","victima_identificada_rango_etario","victima_identificada_discapacidad","victima_identificada_embarazada","victima_identificada_provincia_origen","victima_identificada_nacionalidad","denunciado_genero","denunciado_rango_etario","denunciado_provincia","connivencia_fuerzas_seguridad","connivencia_poder_politico","victimas_estimadas_cantidad","victimas_estimadas_genero","victimas_estimadas_rango_etario","victimas_estimadas_provincia_hecho","denuncia_tipo_explotacion","denuncia_via_ingreso","acercamiento_tipo","derivacion_organismo","derivacion_fecha","llamante_provincia_id","victima_identificada_provincia_origen_id","denunciado_provincia_id","victimas_estimadas_provincia_hecho_id"
"2019-05-29","Ampliatoria","no","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","14","No","No","Buenos Aires","Argentina","NS/NC","NS/NC","Buenos Aires","No","No","1","Femenino","14","Buenos Aires","Desaparición de personas","Línea 145","NS/NC","Protex ","2019-05-29","06","06","06","06"
"2019-05-29","Nueva","no","No","Víctima Indirecta","Femenino","NS/NC","caba","Femenino","37","no","no","caba","Argentina","NS/NC","NS/NC","ns/nc","no","no","2","Femenino","6","CABA","Desaparición de personas","Línea 145","NS/NC","Area Legal del PNR (Ya judicializada)","2019-05-30","02","02","","02"
"2019-05-30","Ampliatoria","No","No","No es Víctima","Femenino","NS/NC","CABA","Masculino","19","No","No","CABA","Argentina","Masculino","27","NS/NC","No","No","1","Masculino","19","CABA","Posible captación","Correo Electrónico","ONG-Organismos nacionales","Protex ","2019-05-30","02","02","","02"
"2019-05-30","Nueva","No","Sí","No es Víctima","NS/NC","NS/NC","Neuquén","Femenino","NS/NC","No","No","NS/NC","Otros Países","Masculino","NS/NC","Neuquén","Sí","No","NS/NC","Femenino","NS/NC","Neuquén","Explotación Sexual","Correo Electrónico","NS/NC","Protex ","2019-05-30","58","","58","58"
"2019-05-30","Nueva","No","No","No es Víctima","Masculino","NS/NC","CABA","Presencia de M y H","25","No","No","NS/NC","Otros Países","Presencia de M y H","NS/NC","NS/NC","No","No","2","Presencia de M y H","25","CABA","Explotación Laboral","Línea 145","TV","Area Legal para judicializar","2019-05-30","02","","","02"
"2019-05-30","Ampliatoria","No","No","No es Víctima","Femenino","NS/NC","CABA","Masculino","19","No","No","CABA","Argentina","Masculino","27","NS/NC","No","No","1","Masculino","19","CABA","Posible captación","Correo Electrónico","ONG-Organismos nacionales","Protex ","2019-05-30","02","02","","02"
"2019-05-30","Ampliatoria","No","Sí","No es Víctima","Masculino","NS/NC","Jujuy","Femenino","15","No","No","NS/NC","NS/NC","Presencia de M y H","NS/NC","Jujuy","Sí","No","2","Femenino","15","Jujuy","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-05-30","38","","38","38"
"2019-05-30","Nueva","No","No","Víctima Directa","Masculino","NS/NC","Chaco","Masculino","NS/NC","No","No","Chaco","Argentina","Masculino","NS/NC","Chaco","No","No","6","Masculino","20","Chaco","Explotación Laboral","Línea 145","NS/NC","Protex ","2019-05-30","22","22","22","22"
"2019-05-30","Nueva","No","Sí","Víctima Directa","Femenino","NS/NC","CABA","Femenino","15","No","No","NS/NC","Otros Países","Femenino","NS/NC","NS/NC","No","No","3","Femenino","15","CABA","Explotación Sexual","Línea 145","NS/NC","Area Legal del PNR (ya judicializada)","2019-05-30","02","","","02"
"2019-05-30","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","16","NO","NO","Buenos Aires","NS/NC","Masculino","NS/NC","Buenos Aires","No","No","1","Femenino","16","Buenos Aires","Posible captación","Línea 145","NS/NC","Protex ","2019-05-30","06","06","06","06"
"2019-05-30","Ampliatoria","No","No","Víctima Directa","Masculino","NS/NC","Chaco","Masculino","NS/NC","No","No","Chaco","Argentina","Masculino","NS/NC","Chaco","No","No","6","Masculino","20","Chaco","Explotación Laboral","Línea 145","NS/NC","Protex ","2019-05-31","22","22","22","22"
"2019-05-31","Ampliatoria","No","No","No es Víctima","Femenino","NS/NC","CABA","Masculino","19","No","No","CABA","Argentina","Masculino","27","NS/NC","No","No","1","Masculino","19","CABA","Posible captación","Correo Electrónico","ONG-Organismos nacionales","Protex ","2019-05-31","02","02","","02"
"2019-05-31","Relacionada","No","Sí","No es Víctima","Masculino","NS/NC","CABA","Femenino","NS/NC","No","No","CABA","NS/NC","NS/NC","NS/NC","NS/NC","No","No","NS/NC","Femenino","NS/NC","CABA","Explotación Sexual","Línea 145","Boca en Boca","Area Legal del PNR (ya judicializada)","2019-05-31","02","02","","02"
"2019-05-31","Relacionada","No","Sí","Víctima Directa","Femenino","NS/NC","CABA","Presencia de M y H","NS/NC","No","No","CABA","NS/NC","Masculino","NS/NC","CABA","No","No","NS/NC","Femenino","NS/NC","CABA","Explotación Laboral","Línea 145","NS/NC","Area Legal del PNR (ya judicializada)","2019-05-31","02","02","02","02"
"2019-05-31","Nueva","No","No","No es Víctima","Masculino","37","Mendoza","Femenino","19","No","No","San Luis","Argentina","NS/NC","NS/NC","NS/NC","No","No","2","Femenino","19","San Luis","Oferta Laboral Engañosa","Línea 145","NS/NC","Protex ","2019-05-31","50","74","","74"
"2019-05-31","Nueva","No","Sí","No es Víctima","Masculino","NS/NC","Buenos Aires","Femenino","30","No","No","NS/NC","Países Limítrofes","Femenino","NS/NC","NS/NC","Sí","No","1","Femenino","30","NS/NC","Posible captación","Línea 145","NS/NC","Protex ","2019-06-01","06","","",""
