"denuncia_fecha","denuncia_previa","derivacion_seguimiento","llamante_anonimo","llamante_es_victima","llamante_genero","llamante_rango_etario","llamante_provincia","victima_identificada_genero","victima_identificada_rango_etario","victima_identificada_discapacidad","victima_identificada_embarazada","victima_identificada_provincia_origen","victima_identificada_nacionalidad","denunciado_genero","denunciado_rango_etario","denunciado_provincia","connivencia_fuerzas_seguridad","connivencia_poder_politico","victimas_estimadas_cantidad","victimas_estimadas_genero","victimas_estimadas_rango_etario","victimas_estimadas_provincia_hecho","denuncia_tipo_explotacion","denuncia_via_ingreso","acercamiento_tipo","derivacion_organismo","derivacion_fecha","llamante_provincia_indec_id","victima_identificada_provincia_origen_indec_id","denunciado_provincia_indec_id","victimas_estimadas_provincia_hecho_indec_id"
"2018-11-21","Sí","No","No","No","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No sabe/no contesta","No sabe/no contesta","No","No","Ciudad Autónoma de Buenos Aires","No refiere","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","0","No sabe/no contesta","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Otros","Area legal ya judicializada","2018-11-27","02","02","","02"
"2018-11-27","No","No","Sí","No","Femenino","No sabe/no contesta","Mendoza","Femenino","0 a 13","No","No","Santa Fe","No refiere","Masculino","41 a 60","Santa Fe","Sí","No","5","Femenino","0 a 13","Santa Fe","Explotación sexual niñas, niños y adolescentes","Línea 145","No contesta / No se consultó","Protex","2018-11-27","50","82","82","82"
"2018-11-27","No","No","No","No","Femenino","41 a 60","Ciudad Autónoma de Buenos Aires","Femenino","18 a 25","No","No","Ciudad Autónoma de Buenos Aires","Extranjera","Masculino","26 a 40","Buenos Aires","Sí","No","20","Situaciones con hombres y mujeres o trans (varios)","0 a 13","Buenos Aires","Explotación laboral","Línea 145","Otros","Protex","2018-11-27","02","02","06","06"
"2018-11-27","Sí","No","No","No","Femenino","41 a 60","Ciudad Autónoma de Buenos Aires","Masculino","16 a 17 (específico para trabajo adolescente)","No","No","Ciudad Autónoma de Buenos Aires","Argentina","Femenino","26 a 40","Ciudad Autónoma de Buenos Aires","No","No","1","Masculino","16 a 17 (específico para trabajo adolescente)","Ciudad Autónoma de Buenos Aires","Desaparición","Línea 145","Otros","Area legal ya judicializada","2018-11-27","02","02","02","02"
"2018-11-28","No","No","No","Sí","Femenino","18 a 25","Misiones","Femenino","18 a 25","No","No","Misiones","Argentina","Femenino","No sabe/no contesta","Misiones","No","No","1","Femenino","18 a 25","Misiones","Posible captación","Correo institucional","Otros","Protex","2018-11-28","54","54","54","54"
"2018-11-28","Sí","No","Sí","No","Femenino","41 a 60","Tierra del Fuego","Femenino","18 a 25","No","No","Sin dato/no contesta","No refiere","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","Tierra del Fuego","Sí","No","22","Femenino","18 a 25","Tierra del Fuego","Explotación sexual","Línea 145","TV","Protex","2018-11-28","94","","94","94"
"2018-11-28","No","No","Sí","No","Masculino","No sabe/no contesta","Santa Fe","Femenino","18 a 25","No","No","Santa Fe","No refiere","Masculino","18 a 25","Santa Fe","No","No","1","Femenino","18 a 25","Santa Fe","Posible captación","Línea 145","Internet","Protex","2018-11-28","82","82","82","82"
"2018-11-28","No","No","Sí","No","Masculino","No sabe/no contesta","Buenos Aires","Femenino","14 a 15","No","No","Buenos Aires","No refiere","Masculino","No sabe/no contesta","Buenos Aires","No","Sí","1","Femenino","14 a 15","Buenos Aires","Explotación sexual niñas, niños y adolescentes","Línea 145","No contesta / No se consultó","Protex","2018-11-28","06","06","06","06"
"2018-11-28","No","No","No","No","Femenino","No sabe/no contesta","Buenos Aires","Femenino","14 a 15","No","No","Buenos Aires","No refiere","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","Buenos Aires","No","Sí","1","Femenino","14 a 15","Buenos Aires","Explotación sexual niñas, niños y adolescentes","Línea 145","Otros","Fuerzas de seguridad federal","2018-11-28","06","06","06","06"
"2018-11-28","No","No","No","No","Femenino","No sabe/no contesta","Santa Fe","Femenino","26 a 40","No","No","Santa Fe","Argentina","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","26 a 40","Santa Fe","Desaparición","Línea 145","ONG - Organismos nacionales","Protex","2018-11-29","82","82","","82"
"2018-11-28","No","No","No","No","Masculino","26 a 40","Neuquén","Femenino","No sabe/no contesta","No","No","Neuquén","Argentina","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","No sabe/no contesta","Neuquén","Explotación sexual","Línea 145","Otros","Protex","2018-11-28","58","58","","58"
"2018-11-28","Sí","No","No","No","Femenino","No sabe/no contesta","Sin dato/no contesta","Femenino","No sabe/no contesta","No","No","Neuquén","Argentina","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","No sabe/no contesta","Neuquén","Explotación sexual","Correo institucional","Otros","Protex","2018-11-28","","58","","58"
"2018-11-29","No","No","Sí","No","Femenino","No sabe/no contesta","Buenos Aires","No sabe/no contesta","No sabe/no contesta","No","No","Buenos Aires","No refiere","Masculino","No sabe/no contesta","Buenos Aires","No","No","2","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Otros","Protex","2018-11-29","06","06","06","02"
"2018-11-29","No","No","Sí","No","Masculino","No sabe/no contesta","Sin dato/no contesta","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","No sabe/no contesta","Neuquén","Explotación sexual","Línea 145","Otros","Protex","2018-11-29","","","","58"
"2018-11-29","No","No","Sí","No","Femenino","61 en adelante","Tucumán","Femenino","14 a 15","No","No","Tucumán","No refiere","Masculino","41 a 60","Tucumán","No","No","0","Femenino","14 a 15","Tucumán","Explotación sexual","Línea 145","ONG - Organismos nacionales","Fuerzas de seguridad federal","2018-11-29","90","90","90","90"
"2018-11-30","No","No","No","No","Femenino","No sabe/no contesta","Córdoba","Femenino","No sabe/no contesta","No","No","Córdoba","Argentina","Masculino","No sabe/no contesta","Córdoba","No","No","1","Femenino","No sabe/no contesta","Córdoba","Explotación sexual","Línea 145","Otros","Fuerzas de seguridad federal","2018-11-30","14","14","14","14"
"2018-11-30","No","No","No","No","Femenino","No sabe/no contesta","Buenos Aires","Femenino","14 a 15","No","No","Buenos Aires","Argentina","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","14 a 15","Buenos Aires","Desaparición","Línea 145","Otros","Protex","2018-11-30","06","06","","06"
"2018-11-30","Sí","No","No","No","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","Sin dato/no contesta","No","No","0","Femenino","16 a 17 (específico para trabajo adolescente)","Ciudad Autónoma de Buenos Aires","Explotación laboral","Correo institucional","Otros","Protex","2018-11-30","02","","","02"
"2018-11-30","Sí","No","No","No","Femenino","No sabe/no contesta","Córdoba","Femenino","No sabe/no contesta","No","No","Córdoba","Argentina","Masculino","No sabe/no contesta","Córdoba","No","No","1","Femenino","No sabe/no contesta","Córdoba","Explotación sexual","Línea 145","Otros","Fuerzas de seguridad federal","2018-11-30","14","14","14","14"
"2018-11-30","No","Sí","No","No","Femenino","No sabe/no contesta","Entre Ríos","Femenino","0 a 13","No","No","Entre Ríos","Argentina","Masculino","18 a 25","Sin dato/no contesta","No","No","1","Femenino","0 a 13","Entre Ríos","Grooming","Línea 145","Otros","Protex","2018-11-30","30","30","","30"
"2018-11-30","No","No","Sí","No","Femenino","26 a 40","Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Femenino","26 a 40","Sin dato/no contesta","No","No","0","Femenino","No sabe/no contesta","Buenos Aires","Explotación sexual","Línea 145","ONG - Organismos nacionales","Protex","2018-11-30","06","","","06"
