"denuncia_fecha","denuncia_previa","derivacion_seguimiento","llamante_anonimo","llamante_genero","llamante_rango_etario","llamante_provincia","llamante_es_victima","victima_genero","victima_rango_etario","victima_discapacidad","victima_embarazada","victima_provincia_origen","victima_cantidad","victima_nacionalidad","denunciado_genero","denunciado_provincia","connivencia_fuerzas_seguridad","connivencia_poder_politico","hecho_provincia","denuncia_tipo_explotacion","denuncia_via_ingreso","acercamiento_tipo","derivacion_organismo","derivacion_fecha","llamante_provincia_indec_id","victima_provincia_origen_indec_id","denunciado_provincia_indec_id","hecho_provincia_indec_id"
"2018-01-30","No","No","No","Sin datos","0 a 13","Chubut","Sin datos","Femenino","26 a 40","No","No","Tucumán","1","No refiere","Masculino","Tucumán","No","No","Tucumán","Explotación sexual","Teléfono institucional (no salientes)","Otros","Protex","2018-01-30","26","90","90","90"
"2018-01-30","No","No","Sí","Sin datos","14 a 16","Sin dato/no contesta","Sin datos","No sabe/no contesta","No refiere","No","No","Buenos Aires","10","Extranjera","Masculino","Sin dato/no contesta","No","Sí","Buenos Aires","Explotación laboral","Línea 145","Otros","Fuerzas de seguridad federal","2018-01-30","","06","","06"
"2018-01-30","No","No","Sí","Sin datos","0 a 13","Sin dato/no contesta","Sin datos","Femenino","No refiere","No","No","Sin dato/no contesta","1","No refiere","Masculino","Jujuy","No","No","Jujuy","Venta de niños y otros delitos","Línea 145","Otros","Comisarías","2018-01-30","","","38","38"
"2018-01-30","No","No","Sí","Sin datos","0 a 13","Sin dato/no contesta","No","Femenino","41 a 60","No","No","Córdoba","2","No refiere","Masculino","Córdoba","No","No","Córdoba","Explotación sexual","Correo institucional","Otros","Protex","2018-01-30","","14","14","14"
"2018-01-30","No","No","Sí","Sin datos","14 a 16","Chubut","Sí","Femenino","No refiere","No","No","Sin dato/no contesta","0","No refiere","Femenino","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Internet","Área legal para judicializar","2018-01-30","26","","",""
"2018-01-30","No","No","Sí","Sin datos","0 a 13","Sin dato/no contesta","No","Femenino","41 a 60","No","No","Córdoba","2","No refiere","Masculino","Córdoba","No","No","Córdoba","Explotación sexual","Correo institucional","Otros","Protex","2018-01-30","","14","14","14"
"2018-01-30","Sí","No","No","Sin datos","0 a 13","Sin dato/no contesta","Sin datos","Situaciones con hombres y mujeres o trans (varios)","0 a 13","No","No","Sin dato/no contesta","0","No refiere","Masculino","Salta","Sí","No","Salta","Explotación laboral","Línea 145","Otros","Protex","2018-01-31","","","66","66"
"2018-01-31","No","No","No","Sin datos","0 a 13","Chubut","Sin datos","Femenino","26 a 40","No","No","Mendoza","1","Argentina","Masculino","Mendoza","No","No","Mendoza","Posible captación","Línea 145","Otros","Fuerzas de seguridad federal","2018-01-31","26","50","50","50"
"2018-01-31","Sí","No","No","Sin datos","0 a 13","Chubut","Sin datos","Femenino","26 a 40","No","No","Buenos Aires","1","Argentina","Femenino","Mendoza","No","No","Mendoza","Posible captación","Línea 145","Otros","Fuerzas de seguridad federal","2018-01-31","26","06","50","50"
"2018-01-31","Sí","No","No","Sin datos","0 a 13","Chubut","Sin datos","Femenino","26 a 40","No","No","Buenos Aires","1","Argentina","Femenino","Mendoza","No","No","Mendoza","Posible captación","Línea 145","Otros","Fuerzas de seguridad federal","2018-01-31","26","06","50","50"
"2018-01-31","No","No","No","Sin datos","0 a 13","Sin dato/no contesta","Sin datos","Femenino","18 a 25","No","No","Tucumán","0","No refiere","No sabe/no contesta","Buenos Aires","No","No","Buenos Aires","Explotación sexual","Línea 145","Campañas del programa","Fuerzas de seguridad federal","2018-01-31","","90","06","06"
"2018-01-31","No","No","No","Sin datos","0 a 13","Chubut","Sin datos","Femenino","26 a 40","No","No","Buenos Aires","1","No refiere","Femenino","Ciudad Autónoma de Buenos Aires","No","No","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Otros","Área legal para judicializar","2018-01-31","26","06","",""
"2018-01-31","No","No","Sí","Sin datos","0 a 13","Sin dato/no contesta","Sí","Femenino","26 a 40","No","No","Ciudad Autónoma de Buenos Aires","6","Extranjera","No sabe/no contesta","Sin dato/no contesta","No","No","Ciudad Autónoma de Buenos Aires","Explotación laboral","Línea 145","TV","Área legal para judicializar","2018-01-31","","","",""
"2018-01-31","No","No","Sí","Sin datos","0 a 13","Corrientes","Sí","Masculino","0 a 13","No","No","Ciudad Autónoma de Buenos Aires","12","No refiere","Trans","Ciudad Autónoma de Buenos Aires","Sí","No","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Otros","Fuerzas de seguridad federal","2018-01-31","18","","",""
